Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_6:SL 29.33 HSL CBRICK SWG is38 - moar timing 3.bin]
2114.465,-0.0020126652,3.4393039,1.6456325,1.699991,94.32799,-10.526308,14.484531,26.913433,490.8932,297.96603,0,97.743195,2,0,303,202.5,4339,21.176472,-9.0234375,1.369812,491.63458,16661.514,20000.502,1100.0834,499.89316,150.6525,161.84335,0,9.263742,4,99.998474,-7.516244,-1.8749976,4.1249948,10.176,0,12.5625,0.9949951,-0.37593985,0,-0.74999064,0,0,0.8339844,0.82421875,74.69025,3.1249995,280.28592,288.9287,0,102.9903,99.90234,0,280.84995,279.99588,566.625,649.875,6.317244,477.28125,0,499.78125,79.82713,37.999966,193.81714,0,136.07,298.5,0.4547119,-0.3692627,48.706055,48.53058,1.8164062,-12.976074,0,130.7,136.87,6.169998,0.07,0,0.32,0,0,0,0,6.1,0,0,0,0,0,0,0,0.45937586,0
2114.483,-0.0016101322,3.4194717,1.6439615,1.699991,94.32789,-10.526308,14.486828,26.978235,491.07037,298.9693,0,97.74342,2,0,303,202.5,4346,21.176472,-9.109375,1.3713379,492.16525,16671.066,20000.502,1100.0834,499.89316,150.6525,161.99171,0,9.442244,4,99.998474,-7.516499,-1.8749976,4.1249948,10.176,0,12.671875,1.005188,-0.37593985,0,-0.74999064,0,0,0.8339844,0.82421875,74.69025,3.1249995,280.38803,289.73935,0,102.99127,99.90234,0,280.89972,279.99588,566.625,649.875,6.4600453,477.125,0,499.78125,79.82713,37.999966,193.95752,0,136.54,301.5625,0.4486084,-0.50354004,48.638916,48.35968,1.8212891,-12.976074,0,130.95,136.88,5.930008,-0.19,0,-0.88,0.16,0.48828125,0,0.04,6.12,0,0,0,0,0,0,0,0.45937586,0
2114.503,-0.0012881057,3.392789,1.6424791,1.699991,94.3278,-10.526308,14.476717,26.993063,489.51025,298.50027,0,97.74361,2,0,303,202.5,4360,21.176472,-9.2734375,1.3728027,492.69592,16671.066,20000.502,1100.0834,499.89316,150.94923,162.39441,0,9.585045,4,99.998474,-7.516729,-1.8749976,4.1249948,10.208,0,12.8984375,1.0137329,-0.37593985,0,-0.74999064,0,0,0.8330078,0.8232422,74.69025,3.1249995,280.04553,289.56207,0,102.99214,99.90234,0,280.61777,279.99588,568.5,649.875,6.5742865,479.625,0,499.875,79.82713,37.999966,194.1101,0,136.92,304.125,0.44250488,-0.42114258,48.583984,48.435974,1.8237305,-12.976074,0,131.01,136.98,5.970001,-0.19,0,0.08,0.01,0.030517578,0,0,6.16,0,0,0,0,0,0,0,0.45937586,0
2114.522,-0.0010304846,3.3821158,1.6423467,1.699991,94.32771,-10.526308,14.487217,26.943384,487.75024,298.38516,0,97.74376,2,0,302.25,202.5,4365,21.176472,-9.734375,1.3712769,492.69592,16735.809,20000.502,1100.0834,499.89316,150.94923,162.39441,0,9.6992855,4,99.998474,-7.5169353,-1.8749976,4.1249948,10.24,0,13.1640625,1.0189209,-0.37593985,0,-0.74999064,0,0,0.8330078,0.8232422,74.69025,3.1249995,280.44373,290,0,102.99293,99.90234,0,281.04068,279.99588,569.625,649.875,6.6656795,479.03125,0,500,79.82713,37.999966,194.20776,0,136.82,305.6875,0.43640137,-0.66833496,48.016357,47.63336,1.8188477,-12.976074,1,131.33,137.55,6.220001,0.12,0.01,-0.8,0.18,0.5493164,0.375,0.02,6.1,0,0,0,0,0,0,0,0.45937586,0
2114.545,-8.2438765E-4,3.3778465,1.6425376,1.699991,94.327644,-10.526308,14.494567,27.001165,487.57465,298.61978,0,97.74388,2,0,303,202.125,4374,21.176472,-9.671875,1.3717041,493.39243,16705.03,20000.502,1100.0834,499.89316,150.94923,162.47919,0,9.790679,4,99.998474,-7.5171213,-1.8749976,3.7499952,10.228,0,13.03125,1.0244751,-0.37593985,0,-0.37499532,0,0,0.8339844,0.8232422,74.69025,3.1249995,280.47528,289.94815,0,102.99364,99.90234,0,281.08212,279.99588,570.75,649.875,6.738794,473.53125,0,499.875,79.82713,37.999966,194.38477,0,137.54,307.34375,0.42114258,-0.95825195,47.888184,47.279358,1.8237305,-12.976074,1,131.8,137.75,5.949997,-0.19,0.01,-0.56,0.21,0.64086914,0.375,0.06,6.14,0,0,0,0,0,0,0,0.45937586,0
2114.563,0.019340489,3.3948886,1.6423854,1.699991,94.327576,-10.526308,14.499712,27.00575,488.229,299.63712,0,97.74397,2,0,303,202.5,4380,21.176472,-9.578125,1.3717041,493.39243,16832.92,20000.502,1100.0834,499.89316,150.94923,161.41945,0,9.863793,4,99.998474,-7.5172887,-1.8749976,4.4999943,10.228,0,12.9375,1.0286255,0,0,0,0,0,0.83203125,0.8232422,74.69025,3.1249995,280.40808,289.96796,0,102.99427,99.90234,0,280.98264,279.99588,570.75,649.875,6.797285,478.8125,0,500,79.82713,37.999966,194.46411,0,137.66,308.59375,0.41503906,-0.6744385,48.50464,48.216248,1.8212891,-12.976074,0,131.8,138.11,6.3099976,0.21,0.01,-0.4,0.16,0.48828125,0,0.02,6.1,0,0,0,0,0,0,0,0.45937586,0
2114.583,0.035472393,3.3829556,1.6404551,1.699991,94.327515,-10.526308,14.497455,26.996012,490.25555,301.29358,0,97.74405,2,0,302.625,202.5,4388,21.176472,-9.515625,1.3707275,493.58313,16627.02,20000.502,1100.0834,499.89316,151.26715,162.7971,0,9.922285,4,99.998474,-7.5174394,-1.8749976,4.4999943,10.232,0,12.953125,1.0369873,0,0,0,0,0,0.8310547,0.8222656,74.69025,3.1249995,280.48187,290,0,102.99484,99.90234,0,281.08212,279.99588,571.125,649.875,6.844078,478.65625,0,500,79.82713,37.999966,194.53125,0,138.16,311.09375,0.40893555,-0.72631836,47.55249,47.157288,1.8188477,-12.976074,1,132.17,138.27,6.100006,-0.04,0.02,-1.04,0.3,0.91552734,0.375,0.06,6.14,0,0,0,0,0,0,0,0.45937586,0
2114.603,0.028377915,3.3969321,1.6407673,1.699991,94.32746,-10.526308,14.484156,27.006725,488.71014,300.8924,0,97.74411,2,0,304.5,202.125,4388,21.176472,-9.4375,1.3702393,493.39243,16646.654,20000.502,1100.0834,499.89316,151.26715,162.94548,0,9.969078,4,99.998474,-7.517575,-1.8749976,4.1249948,10.2,0,12.953125,1.0388184,0,0,0,0,0,0.8300781,0.8222656,74.69025,3.1249995,280.53357,290,0,102.99536,99.90234,0,281.13187,279.99588,572.625,649.875,6.8815126,475.4375,0,500,79.82713,37.999966,194.52515,0,138.15,311.65625,0.39672852,-0.80566406,48.468018,48.01178,1.8164062,-12.976074,0,132.28,138.08,5.800003,-0.38,0.01,0,0.12,0.36621094,0,0.1,6.18,0,0,0,0,0,0,0,0.45937586,0
2114.622,0.042702332,3.402523,1.6446844,1.699991,94.327415,-10.526308,14.480705,27.01423,490.67786,302.1039,0,97.744156,2,0,304.125,202.5,4390,21.176472,-9.015625,1.3702393,493.39243,16573.953,20000.502,1100.0834,499.89316,151.26715,163.66609,0,10.006512,4,99.998474,-7.517697,-1.8749976,4.4999943,10.22,0,12.921875,1.0421753,0,0,0,0,0,0.8300781,0.8222656,74.69025,3.1249995,280.732,289.89914,0,102.99583,99.90234,0,281.31427,279.99588,572.625,649.875,6.9114604,478.0625,0,499.875,79.82713,37.999966,194.68994,0,138.11,312.65625,0.390625,-0.8453369,48.461914,47.97821,1.8164062,-12.976074,0,132.71,138.79,6.0799866,-0.06,0.01,-0.32,0.05,0.15258789,0,0.06,6.14,0,0,0,0,0,0,0,0.45937586,0
2114.646,0.034161866,3.4047594,1.6431414,1.699991,94.32737,-10.526308,14.478291,27.043026,490.6069,302.19788,0,97.7442,2,0,304.125,202.5,4401,21.176472,-8.71875,1.3728027,494.3294,16662.045,20000.502,1100.0834,499.89316,151.26715,162.37321,0,10.03646,4,99.998474,-7.5178065,-1.8749976,4.4999943,10.22,0,12.9375,1.0446777,0,0,0,0,0,0.8310547,0.8222656,74.69025,3.1249995,280.84235,290,0,102.99625,99.90234,0,281.4138,279.99588,572.625,649.875,7.0916686,477.84375,0,499.78125,79.82713,37.999966,194.84863,0,138.55,313.40625,0.3753662,-1.1322021,48.41919,47.673035,1.809082,-12.976074,0,132.98,138.84,5.8600006,-0.24,0.01,-0.16,0.01,0.030517578,0,0.02,6.1,0,0,0,0,0,0,0,0.45937586,0
2114.664,0.027329493,3.405654,1.6420362,1.699991,94.32733,-10.526308,14.4766,27.05904,490.93484,303.1576,0,97.74423,2,0,301.125,202.5,4405,21.176472,-8.8828125,1.3717041,494.47037,16500.72,20000.502,1100.0834,499.89316,151.26715,163.75087,0,10.216668,4,99.998474,-7.517905,-1.8749976,4.4999943,10.324,0,12.9609375,1.0496826,0,0,0,0,0,0.8310547,0.8222656,74.69025,3.1249995,280.63135,290,0,102.99662,99.90234,0,281.08212,279.99588,573.375,649.875,7.235835,477.875,0,500,79.82713,37.999966,194.84863,0,138.67,314.90625,0.36621094,-0.119018555,48.40088,48.70758,1.8066406,-12.976074,0,132.81,139.01,6.199997,0.1,0,0.96,0,0,0,0,6.1,0,0,0,0,0,0,0,0.45937586,0
2114.683,0.021863595,3.4060116,1.6429423,1.699991,94.3273,-10.526308,14.481276,27.028433,491.01068,303.48,0,97.74426,2,0,301.875,202.5,4417,21.176472,-8.921875,1.3724976,494.76056,16461.98,20000.502,1100.0834,499.89316,151.58507,162.77591,0,10.360834,4,99.998474,-7.5179944,-1.4999981,4.4999943,10.312,0,12.90625,1.0562134,0,0,0,0,0,0.8310547,0.8222656,74.69025,3.1249995,281.14777,290,0,102.996956,99.90234,0,281.73718,279.99588,573.75,649.875,7.351168,477.90625,0,499.875,79.82713,37.999966,195.05615,0,138.86,316.875,0.3479004,-1.348877,48.35205,47.40448,1.8066406,-12.976074,0,133.3,139.2,5.899994,-0.22,0,-0.56,0.1,0.30517578,0,0.04,6.12,0,0,0,0,0,0,0,0.45937586,0
2114.703,0.017490877,3.4061546,1.6438259,1.6999909,94.32644,-10.526308,14.47283,27.103477,491.05295,304.33292,0,97.74428,2,0,301.875,202.875,4423,21.176472,-8.9453125,1.373291,495.05078,16363.275,20000.502,1100.0834,499.89316,151.58507,163.75087,0,10.476168,4,99.998474,-7.5180745,-1.4999981,4.874994,10.312,0,12.8984375,1.0596924,0,0,0,0,0,0.82714844,0.8222656,74.69025,3.1249995,281.23807,290,0,102.99726,99.90234,0,281.8201,279.99588,573.75,649.875,7.4434347,479.84375,0,499.6875,79.82713,37.999966,195.22705,0,139.2,317.90625,0.33874512,-1.2756348,48.33374,47.5235,1.8066406,-12.976074,0,133.62,139.47,5.850006,-0.26,0,-0.16,0,0,0,0,6.11,0,0,0,0,0,0,0,0.50312597,0
2114.722,0.013992702,3.4062119,1.6444707,1.699991,94.32566,-10.526308,14.472777,27.116693,491.3419,304.92566,0,97.74429,2,0,300,202.875,4426,21.176472,-8.9296875,1.3737793,495.2249,16315.516,20000.502,1100.0834,499.89316,151.58507,163.81445,0,10.568434,4,99.998474,-7.5181465,-1.4999981,4.874994,10.384,0,12.921875,1.064331,0,0,0,0,0,0.82910156,0.8222656,74.69025,3.1249995,281.33093,290,0,102.997536,99.90234,0,281.77863,279.99588,574.5,649.875,7.5172477,479.71875,0,499.875,79.82713,37.999966,195.10498,0,139.4,319.3125,0.32958984,-0.0030517578,48.31543,48.81134,1.8115234,-12.976074,0,133.91,139.52,5.6100006,-0.5,0,-0.88,0.07,0.21362305,0,0.02,6.11,0,0,0,0,0,0,0,0.50312597,0
2114.746,0.011194161,3.4062347,1.6435637,1.699991,94.32496,-10.526308,14.4786005,27.130268,491.5196,305.24286,0,97.74431,2,0,298.125,202.875,4432,21.176472,-9.0234375,1.3757324,495.92142,16354.785,20000.502,1100.0834,499.89316,151.58507,163.98402,0,10.642247,4,99.998474,-7.5182114,-1.4999981,4.874994,10.46,0,12.953125,1.0647583,0,0,0,0,0,0.83203125,0.8222656,74.69025,3.1249995,281.1243,290,0,102.99778,99.90234,0,281.68744,279.99588,575.625,649.875,7.576298,479.6875,0,500,79.82713,37.999966,195.27588,0,139.43,319.4375,0.32043457,-1.2512207,48.29712,47.54181,1.8115234,-12.976074,0,134.15,139.89,5.7400055,-0.37,0,0.32,0,0,0,0,6.11,0,0,0,0,0,0,0,0.50312597,0
2114.764,0.008955329,3.4062438,1.6414846,1.699991,94.32433,-10.526308,14.4826765,27.100378,491.46964,305.62558,0,97.74432,2,0,300,202.875,4440,21.176472,-9.0625,1.3765259,496.21164,16201.951,20000.502,1100.0834,499.89316,151.58507,164.09,0,10.701298,4,99.998474,-7.5182695,-1.4999981,4.874994,10.396,0,12.9375,1.0698853,0,0,0,0,0,0.8300781,0.8222656,74.69025,3.1249995,281.17477,290,0,102.998,99.90234,0,281.72888,279.99588,576.375,649.875,7.6235385,479.53125,0,499.875,79.82713,37.999966,195.3064,0,139.91,320.96875,0.30517578,-1.4587402,48.260498,47.33734,1.8115234,-12.976074,0,134.23,140.32,6.0900116,-0.02,0,0.24,0,0,0,0,6.11,0,0,0,0,0,0,0,0.50312597,0
2114.783,0.007164263,3.4062476,1.6400177,1.699991,94.32377,-10.526308,14.491389,27.107786,491.88602,306.43665,0,97.74432,2,0,300,202.875,4442,21.176472,-9.1171875,1.3765259,496.21164,16154.191,20000.502,1100.0834,499.89316,151.58507,164.17477,0,10.748538,4,99.998474,-7.518322,-1.4999981,4.874994,10.396,0,12.9140625,1.0716553,0,0,0,0,0,0.8261719,0.8222656,74.69025,3.1249995,281.35553,290,0,102.9982,99.90234,0,282.01077,279.99588,576.375,649.875,7.6613307,479.46875,0,500,79.82713,37.999966,195.33691,0,140.16,321.5,0.289917,-1.6967773,48.254395,47.07184,1.8066406,-12.976074,0,134.67,140.11,5.4400024,-0.69,0,0.4,0,0,0,0,6.13,0,0,0,0,0,0,0,0.50312597,0
2114.803,0.005731411,3.406249,1.63934,1.699991,94.32409,-10.526308,14.485769,27.13396,492.1337,306.72906,0,97.74432,2,0,300.375,202.875,4449,21.176472,-9.1796875,1.3759766,496.5516,16303.31,20000.502,1100.0834,499.89316,151.903,162.66994,0,10.78633,4,99.998474,-7.518369,-1.4999981,4.874994,10.42,0,12.96875,1.0726929,0,0,0,0,0,0.8261719,0.82128906,74.69025,3.1249995,281.18637,290,0,102.99838,99.90234,0,281.73718,279.99588,577.5,649.875,7.6915646,479.375,0,499.875,79.82713,37.999966,195.41626,0,139.91,321.8125,0.27770996,-0.84228516,48.223877,47.938538,1.8115234,-12.976074,0,134.89,139.95,5.0599976,-1.05,0,-0.96,0,0,0,0,6.11,0,0,0,0,0,0,0,0.50312597,0
2114.822,0.024585128,3.4249997,1.6406361,1.699991,94.32438,-10.526308,14.481835,27.109379,491.76154,306.98007,0,97.74432,2,0,300,202.875,4442,21.176472,-9.3046875,1.3765259,496.21164,16167.988,20000.502,1100.0834,499.89316,151.58507,163.60251,0,10.816565,4,99.998474,-7.5184116,-1.4999981,4.874994,10.412,0,13.375,1.0706177,0,0,0,0,0,0.82714844,0.8222656,74.69025,3.1249995,281.4584,290,0,102.99854,99.90234,0,282.01077,279.99588,577.5,649.875,7.7157516,479.375,0,500.09375,79.82713,37.999966,195.3186,0,139.99,321.1875,0.26550293,-1.638794,48.254395,47.14203,1.8017578,-12.976074,0,135.17,140.16,4.9900055,-1.12,0,-0.72,0,0,0,0,6.11,0,0,0,0,0,0,0,0.50312597,0
2114.846,0.0596681,3.45125,1.645601,1.6999909,94.32464,-10.526308,14.484941,27.148806,493.91592,307.83984,0,97.74432,2,0,299.625,202.875,4438,21.176472,-9.3671875,1.3779907,496.734,16192.399,20000.502,1100.0834,499.89316,151.58507,164.61986,0,10.840752,4,99.998474,-7.51845,-1.4999981,4.874994,10.432,0,13.421875,1.0668335,0,0,0,0,0,0.82714844,0.8222656,74.69025,3.1249995,281.84436,290,0,102.99869,99.90234,0,282.3342,279.99588,577.125,649.875,7.891351,479.46875,0,500,79.82713,37.999966,195.45288,0,139.96,320.0625,0.24108887,-2.4169922,48.272705,46.3089,1.8115234,-12.976074,0,135.37,140.21,4.8400116,-1.27,0,0.4,0,0,0,0,6.11,0,0,0,0,0,0,0,0.50312597,0
2114.871,0.087734476,3.4617503,1.6460681,1.6999911,94.324875,-10.526308,14.487115,27.204765,495.8991,308.79758,0,97.74432,2,0,299.25,202.875,4443,21.176472,-9.3515625,1.3786621,496.97446,16234.854,20000.502,1100.0834,499.89316,151.58507,164.15358,0,11.016351,4,99.998474,-7.518484,-1.4999981,4.874994,10.452,0,13.671875,1.0681152,0,0,0,0,0,0.82714844,0.8222656,74.69025,3.1249995,281.8938,290,0,102.99882,99.90234,0,282.41708,279.99588,577.5,649.875,8.031831,479.46875,0,500.09375,79.82713,37.999966,195.53833,0,140.31,320.4375,0.20446777,-2.496338,48.24829,46.168518,1.8017578,-12.976074,0,135.58,140.27,4.6900024,-1.43,0,0.16,0,0,0,0,6.12,0,0,0,0,0,0,0,0.546876,0
2114.893,0.09018758,3.4659505,1.6437861,1.699991,94.32509,-10.526308,14.476918,27.211906,496.21573,309.34286,0,97.74432,2,0,299.25,202.875,4447,21.176472,-9.140625,1.3794556,497.26468,16104.839,20000.502,1100.0834,499.89316,151.58507,164.59866,0,11.15683,4,99.998474,-7.518515,-1.4999981,4.874994,10.452,0,13.625,1.0703125,0,0,0,0,0,0.8232422,0.8222656,74.69025,3.1249995,281.48663,290,0,102.99894,99.90234,0,282.01077,279.99588,577.5,649.875,8.144215,478.90625,0,499.875,79.82713,37.999966,195.52612,0,140.39,321.09375,0.19226074,-1.4892578,48.236084,47.1756,1.8017578,-12.976074,0,135.82,140.48,4.6599884,-1.47,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0.5906261,0
2114.913,0.112150066,3.4676304,1.6422434,1.699991,94.32611,-10.526308,14.475639,27.152689,496.24838,309.64172,0,97.74432,2,0,297.375,202.875,4458,21.176472,-8.8671875,1.3807373,497.72903,16052.302,20000.502,1100.0834,499.89316,151.903,164.49269,0,11.269215,4,99.998474,-7.5185432,-1.4999981,4.874994,10.492,0,13.640625,1.0758057,0,0,0,0,0,0.8222656,0.82128906,74.69025,3.1249995,281.59885,290,0,102.99905,99.90234,0,282.23465,279.99588,577.125,649.875,8.234121,478.75,0,499.875,79.82713,37.999966,195.60547,0,140.34,322.75,0.16479492,-2.0324707,48.19336,46.592712,1.796875,-12.976074,0,136.3,140.54,4.23999,-1.89,0,0.56,0,0,0,0,6.13,0,0,0,0,0,0,0,0.5906261,0
2114.933,0.12972006,3.449552,1.6408341,1.6999909,94.32703,-10.526308,14.463025,27.168835,496.04037,310.27753,0,97.74432,2,0,298.5,202.875,4470,21.176472,-8.921875,1.3838501,498.84842,15983.845,20000.502,1100.0834,499.89316,151.903,163.60251,0,11.359121,4,99.998474,-7.5185685,-1.4999981,4.874994,10.468,0,13.3515625,1.0778809,0,0,0,0,0,0.8222656,0.82128906,74.69025,3.1249995,281.2798,290,0,102.999146,99.90234,0,281.73718,279.99588,578.25,649.875,8.3060465,478.625,0,500,79.82713,37.999966,195.74585,0,140.65,323.375,0.14953613,-0.22277832,48.14453,48.362732,1.7919922,-12.976074,0,136.3,140.91,4.6100006,-1.54,0,0.24,0,0,0,0,6.15,0,0,0,0,0,0,0,0.65625125,0
2114.952,0.14377606,3.4235709,1.6383265,1.699991,94.32785,-10.526308,14.471774,27.122427,494.25522,309.9931,0,97.74432,2,0,297.75,202.875,4473,21.176472,-8.984375,1.3842773,499.00595,15993.397,20000.502,1100.0834,499.89316,151.903,163.13623,0,11.431046,4,99.998474,-7.5185914,-1.4999981,4.874994,10.5,0,12.75,1.0784302,0,0,0,0,0,0.8232422,0.82128906,74.69025,3.1249995,281.32993,290,0,102.99923,99.90234,0,281.8947,279.99588,579,649.875,8.363587,478.5625,0,500,79.82713,37.999966,195.6665,0,141.11,323.53125,0.1373291,-0.93078613,48.132324,47.64862,1.7919922,-12.976074,0,136.67,141.08,4.4100037,-1.74,0,-0.48,0,0,0,0,6.15,0,0,0,0,0,0,0,0.65625125,0
2114.973,0.15502085,3.4131784,1.6377867,1.699991,94.3286,-10.526308,14.472038,27.129593,492.7528,309.2582,0,97.74432,2,0,297.75,202.875,4473,21.176472,-9.1015625,1.3842773,499.00595,16086.265,20000.502,1100.0834,499.89316,151.903,163.77206,0,11.488586,4,99.998474,-7.518612,-1.4999981,4.874994,10.5,0,12.28125,1.0803833,0,0,0,0,0,0.82128906,0.82128906,74.69025,3.1249995,281.21173,290,0,102.999306,99.90234,0,281.7869,279.99588,579,649.875,8.409619,478.46875,0,500,79.82713,37.999966,195.59326,0,141.19,324.125,0.13122559,-1.2176514,48.132324,47.36786,1.7919922,-12.976074,0,136.81,141.24,4.430008,-1.72,0,0.32,0,0,0,0,6.15,0,0,0,0,0,0,0,0.65625125,0
2114.993,0.16401668,3.3902717,1.6390221,1.699991,94.32927,-10.526308,14.466364,27.112349,492.84158,309.31393,0,97.74432,2,0,295.5,202.875,4485,21.176472,-9.1875,1.3856201,499.49515,16041.158,20000.502,1100.0834,499.89316,152.19972,163.00906,0,11.534618,4,99.998474,-7.51863,-1.4999981,4.874994,10.6,0,12.4609375,1.0859985,0,0,0,0,0,0.8222656,0.82128906,74.69025,3.1249995,281.7876,290,0,102.999374,99.90234,0,282.21808,279.99588,579.75,649.875,8.446445,477.90625,0,499.875,79.82713,37.999966,195.78247,0,141.39,325.8125,0.103759766,-2.4505615,48.083496,46.089172,1.7919922,-12.976074,0,137.45,141.61,4.1600037,-1.98,0,0.16,0,0,0,0,6.14,0,0,0,0,0,0,0,0.5906261,0
2115.012,0.17121336,3.3811088,1.63109,1.6999909,94.330696,-10.526308,14.462392,27.195686,490.91748,308.93292,0,98.04508,2,0,295.5,202.5,4504,21.176472,-9.6328125,1.3861694,499.68588,16007.194,20000.502,1100.0834,499.89316,152.19972,162.8607,0,11.571445,4,99.998474,-7.443459,-1.4999981,4.4999943,10.568,0,12.953125,1.0899658,0,0,0,0,0,0.8232422,0.82128906,74.69025,3.1249995,280.84674,290,0,102.999435,99.90234,0,281.4138,279.9876,579.75,649.875,8.475906,475.125,0,499.875,79.82713,37.999966,195.69702,0,141.66,327,0.09765625,-0.49743652,48.05298,48.0484,1.7919922,-12.976074,0,137.72,141.94,4.220001,-1.93,0,0.16,0,0,0,0,6.15,0,0,0,0,0,0,0,0.65625125,0
2115.037,0.19697069,3.3774438,1.6305941,1.699991,94.33198,-10.526308,14.47719,27.059004,490.95264,310.2639,0,98.28569,2,0,298.875,202.5,4519,21.176472,-9.4296875,1.388794,501.18668,15895.223,20000.502,1100.0834,499.89316,152.51764,164.68344,0,11.600906,4,99.998474,-7.375805,-1.4999981,4.4999943,10.468,0,13.5859375,1.1070557,0,0,0,0,0,0.8232422,0.8203125,74.69025,3.1249995,280.9481,290,0,102.99949,99.90234,0,281.22305,279.95444,581.25,649.875,8.499475,474.9375,0,500,79.82713,37.999966,195.98999,0,142.13,332.125,0.06713867,-0.16174316,48.16284,48.512268,1.7871094,-12.976074,0,138.11,142.76,4.649994,-1.49,0,-0.08,0,0,0,0,6.14,0,0,0,0,0,0,0,0.5906261,0
2115.062,0.19757655,3.3572278,1.6334608,1.6999909,94.33314,-10.526308,14.487549,27.07354,491.26608,311.49594,0,98.47818,2,0,294,202.5,4541,21.176472,-9.40625,1.3909912,501.9661,15924.94,20000.502,1100.0834,499.89316,152.51764,164.4503,0,11.624474,4,99.998474,-7.314916,-1.4999981,4.4999943,10.632,0,13.6171875,1.1203003,0,0,0,0,0,0.82128906,0.8203125,74.69025,3.1249995,280.78754,290,0,102.99954,99.90234,0,281.4055,279.8881,582.375,649.875,8.51833,474,0,499.78125,79.82713,37.999966,196.41113,0,142.7,336.09375,0.05493164,-0.64697266,48.327637,48.350525,1.7919922,-12.976074,0,138.2,143.36,5.1600037,-0.98,0,0.32,0,0,0,0,6.14,0,0,0,0,0,0,0,0.5906261,0
2115.083,0.21806125,3.3303912,1.6352456,1.6999911,94.334175,-10.526308,14.48894,27.050097,489.6067,311.9551,0,98.63217,2,0,295.125,202.875,4563,21.176472,-8.9453125,1.3919678,502.88647,15909.551,20000.502,1100.0834,499.89316,152.83557,164.81061,0,11.64333,4,99.998474,-7.2601166,-1.1249986,4.874994,10.528,0,13.375,1.1339722,0,0,0,0,0,0.81933594,0.81933594,74.69025,3.1249995,280.4765,290,0,102.99959,99.90234,0,281.04068,279.7969,582.375,649.875,8.533414,478.5,0,499.78125,79.82713,37.999966,196.77124,0,143.42,340.1875,0.048828125,-0.35095215,48.47412,48.902893,1.7993164,-12.976074,0,138.22,144.17,5.949997,-0.19,0,-0.48,0.05,0.15258789,0,0.02,6.14,0,0,0,0,0,0,0,0.5906261,0
2115.103,0.21444902,3.3009067,1.6373003,1.6999911,94.335945,-10.526308,14.489914,27.004715,488.1072,312.5064,0,98.75536,2,0,295.125,202.875,4587,21.176472,-8.6796875,1.3944702,503.782,15978.538,20000.502,1100.0834,499.89316,153.15349,163.60251,0,11.658413,4,99.998474,-7.210797,-1.1249986,4.874994,10.528,0,13.34375,1.1453247,0,0,0,0,0,0.8173828,0.81933594,74.69025,3.1249995,280.66208,290,0,102.999626,99.90234,0,281.2065,279.67252,582.375,649.875,8.545481,477.9375,0,499.78125,79.82713,37.999966,197.2107,0,144.07,343.59375,0.048828125,-0.7446289,48.638916,48.8266,1.796875,-12.976074,0,138.52,144.22,5.699997,-0.47,0,-0.32,0.03,0.091552734,0,0,6.17,0,0,0,0,0,0,0,0.546876,0
